,date,Q,H,Q_ssa,H_ssa
2326,15/5/2014,3020.0,566.0,50.6554265517826,6.087832079767644
2327,16/5/2014,2920.0,554.0,105.85663256740399,13.608050666721493
2328,17/5/2014,2930.0,555.0,187.60856239067454,24.52939570365009
2329,18/5/2014,3060.0,571.0,278.9998854064726,36.635356366234916
2330,19/5/2014,3210.0,590.0,354.2675295126476,46.59750471861733
2331,20/5/2014,3270.0,598.0,386.57637087018475,50.89465391568793
2332,21/5/2014,3240.0,595.0,357.7226543654675,47.095963618449844
2333,22/5/2014,3070.0,573.0,262.8215532057341,34.51128023828093
2334,23/5/2014,3060.0,572.0,114.71046802301453,14.886736898390346
2335,24/5/2014,2700.0,527.0,-67.07315320828337,-9.131099488202405
2336,25/5/2014,2360.0,481.0,-249.23381959015381,-33.199228688736994
2337,26/5/2014,1780.0,402.0,-395.51918511352005,-52.43688068364649
2338,27/5/2014,1750.0,399.0,-471.08257651683095,-62.1561074591139
2339,28/5/2014,2130.0,450.0,-470.4749678088531,-61.62936045872837
2340,29/5/2014,2230.0,465.0,-418.1861845327184,-54.18440899969662
2341,30/5/2014,2400.0,487.0,-344.1928281651074,-43.945658796661114
2342,31/5/2014,2430.0,490.0,-282.305494559991,-35.45096797780923
2343,1/6/2014,2290.0,472.0,-256.3442891714042,-31.865509290184722
2344,2/6/2014,2220.0,462.0,-271.1130479951321,-33.82035182327314
2345,3/6/2014,2130.0,451.0,-315.46149607406016,-39.74778989457724
2346,4/6/2014,2180.0,457.0,-363.72175873610524,-46.21805145776759
2347,5/6/2014,2390.0,486.0,-390.4115859216475,-49.871241930884494
2348,6/6/2014,2350.0,480.0,-377.85449795169865,-48.44148091864662
2349,7/6/2014,2160.0,454.0,-311.27750664039496,-39.9923891833821
2350,8/6/2014,2240.0,465.0,-187.0493802979806,-24.073754930559275
2351,9/6/2014,2430.0,491.0,-22.203218106856262,-2.9157332582144933
2352,10/6/2014,2910.0,553.0,152.26286227140173,19.42343671845748
2353,11/6/2014,3120.0,578.0,298.3518230115869,38.11710371289141
2354,12/6/2014,3420.0,616.0,388.673234991904,49.62519782581976
2355,13/6/2014,3750.0,656.0,406.2289728741206,51.70457375772614
2356,14/6/2014,3660.0,645.0,352.41363019486244,44.613815634816255
2357,15/6/2014,3050.0,570.0,256.28976186471874,32.16298486749794
2358,16/6/2014,2500.0,499.0,167.50340062413622,20.742147672662583
2359,17/6/2014,2710.0,527.0,124.29890866704628,15.197301734342233
2360,18/6/2014,2900.0,552.0,130.67355724541653,16.003366119160596
2361,19/6/2014,3170.0,585.0,174.78913958600594,21.65122860685619
2362,20/6/2014,3590.0,637.0,226.64006430787344,28.30433493596557
2363,21/6/2014,3830.0,666.0,249.85313031247065,31.41736166146358
2364,22/6/2014,3580.0,635.0,218.3160020502155,27.74192241331014
2365,23/6/2014,2900.0,552.0,130.77639327145675,17.050221317341503
2366,24/6/2014,2830.0,542.0,11.26425923634342,2.2004343746060986
2367,25/6/2014,2990.0,562.0,-121.15013230140366,-14.437573491417854
2368,26/6/2014,2840.0,543.0,-248.3854751958141,-30.6135172159579
2369,27/6/2014,2810.0,540.0,-343.9007275866491,-42.94002613682995
2370,28/6/2014,2760.0,534.0,-388.7610515468049,-48.889586220249704
2371,29/6/2014,2930.0,555.0,-376.30335321918676,-47.51495350138648
2372,30/6/2014,2590.0,511.0,-316.51576822265645,-39.93573605785231
2373,1/7/2014,2820.0,541.0,-218.2202206349788,-27.309094856417452
2374,2/7/2014,3190.0,587.0,-111.92907823505423,-13.561272182993665
2375,3/7/2014,3580.0,636.0,-33.60558566462721,-3.3041151221276106
2376,4/7/2014,3470.0,623.0,-7.624495697626159,0.35259170777900906
2377,5/7/2014,3240.0,594.0,-26.343199492848225,-1.7110690181259036
2378,6/7/2014,3370.0,610.0,-66.15193173311931,-6.502041045300811
2379,7/7/2014,3310.0,602.0,-110.1354420089647,-11.739142758984897
2380,8/7/2014,3100.0,576.0,-145.98362875034792,-15.83383286018068
2381,9/7/2014,3410.0,615.0,-166.94080800222903,-17.916377715348844
2382,10/7/2014,3460.0,621.0,-188.56806823075803,-19.84568545958198
2383,11/7/2014,3640.0,642.0,-224.0861490579062,-23.260963563547655
2384,12/7/2014,3690.0,649.0,-284.0887387416477,-29.454756574388405
2385,13/7/2014,3550.0,632.0,-363.51500033841234,-37.8829427547233
2386,14/7/2014,3610.0,640.0,-439.0980064899224,-45.863885699113226
2387,15/7/2014,3740.0,655.0,-487.611421267421,-50.957253467422724
2388,16/7/2014,3810.0,663.0,-485.0572908552258,-50.703459542009824
2389,17/7/2014,3810.0,663.0,-406.7827815797131,-42.45451514743229
2390,18/7/2014,4070.0,693.0,-236.13616627976035,-24.3737163621036
2391,19/7/2014,4190.0,705.0,22.066000628303442,3.1119736674278826
2392,20/7/2014,4140.0,700.0,345.97444788679684,37.74580073193762
2393,21/7/2014,4900.0,784.0,699.9764044927934,75.78793076334223
2394,22/7/2014,6160.0,918.0,1015.607079853651,109.85439169027816
2395,23/7/2014,6740.0,976.0,1215.2465541178299,131.65515828520992
2396,24/7/2014,6270.0,929.0,1254.0092020615757,136.28371864553068
2397,25/7/2014,5760.0,877.0,1140.7657587369486,124.4095469936854
2398,26/7/2014,5350.0,834.0,908.3611321853227,99.31481617498994
2399,27/7/2014,5070.0,803.0,608.205987607846,66.53984430115328
2400,28/7/2014,4780.0,771.0,299.3094273174834,32.71149682829909
2401,29/7/2014,4820.0,775.0,34.13174300422199,3.736185787379057
2402,30/7/2014,4810.0,774.0,-160.7452828053216,-17.420589956110653
2403,31/7/2014,4710.0,763.0,-276.7698205710094,-29.798153192949002
2404,1/8/2014,4510.0,741.0,-322.4401710809264,-34.41245821515954
2405,2/8/2014,4200.0,707.0,-315.5072127971227,-33.30495782722665
2406,3/8/2014,4280.0,716.0,-274.6570189085965,-28.57905677707009
2407,4/8/2014,4500.0,740.0,-225.29607508487953,-23.03952606113687
2408,5/8/2014,4640.0,756.0,-189.17754155041303,-19.096148382256143
2409,6/8/2014,4640.0,756.0,-174.9134994757196,-17.742516185702662
2410,7/8/2014,4540.0,745.0,-177.26038637659553,-18.442959473821972
2411,8/8/2014,4420.0,731.0,-178.9270694017918,-19.22716338954985
2412,9/8/2014,4480.0,738.0,-158.98161255099382,-17.58044173077493
2413,10/8/2014,4400.0,729.0,-107.35184315081646,-12.208082714681826
2414,11/8/2014,4150.0,701.0,-29.981772581666696,-3.8528982921872785
2415,12/8/2014,4250.0,712.0,61.82543478989509,6.126743469590597
2416,13/8/2014,4430.0,732.0,148.9169271282831,15.640810668906651
2417,14/8/2014,5430.0,842.0,211.651636321042,22.559753225355394
2418,15/8/2014,5380.0,836.0,214.51393781291665,23.10210102739623
2419,16/8/2014,4670.0,759.0,154.73700266438695,16.906894924589682
2420,17/8/2014,4310.0,719.0,56.48623616533744,6.453971791698487
2421,18/8/2014,4060.0,691.0,-56.93300848129433,-5.794561328149291
2422,19/8/2014,4040.0,688.0,-163.60975559551576,-17.498995296259324
2423,20/8/2014,4250.0,713.0,-248.2370805120724,-26.95110640848076
2424,21/8/2014,4480.0,738.0,-304.5988484577297,-33.41927794726155
2425,22/8/2014,4500.0,740.0,-329.40941532872245,-36.38910908305713
2426,23/8/2014,4210.0,708.0,-317.42598532734246,-35.171219099893506
2427,24/8/2014,4110.0,697.0,-260.6185752296627,-28.880772848521268
2428,25/8/2014,4230.0,710.0,-160.0133680197304,-17.667742685120796
2429,26/8/2014,4750.0,768.0,-25.451030174259444,-2.6478539540111994
2430,27/8/2014,4680.0,760.0,120.83394230414697,13.684910313554923
2431,28/8/2014,4380.0,726.0,267.8997157572591,30.006706440539638
2432,29/8/2014,4350.0,724.0,408.524238401025,45.434872936902956
2433,30/8/2014,5390.0,838.0,525.1228360871189,57.94779721824535
2434,31/8/2014,5660.0,866.0,573.9496349467544,62.86981908176672
2435,1/9/2014,5090.0,805.0,539.7802677462056,58.759071688953775
2436,2/9/2014,4730.0,766.0,439.97502958433284,47.58616225079611
2437,3/9/2014,4550.0,745.0,294.42901098074145,31.551637325317348
2438,4/9/2014,4540.0,744.0,124.56457535524677,12.974376548724171
2439,5/9/2014,4350.0,723.0,-46.32688568693054,-5.559799227957307
2440,6/9/2014,4270.0,714.0,-194.6154553970507,-21.443688039427208
2441,7/9/2014,4110.0,696.0,-312.24841998670087,-33.849198928852964
2442,8/9/2014,3930.0,677.0,-401.31910982893316,-43.103762238614806
2443,9/9/2014,3930.0,677.0,-473.35564566410716,-50.60541263702232
2444,10/9/2014,3870.0,670.0,-544.735932239181,-58.202181024498564
2445,11/9/2014,3980.0,682.0,-625.0628703937878,-67.01234592126735
2446,12/9/2014,3990.0,683.0,-713.079131042089,-76.88957478098513
2447,13/9/2014,3990.0,683.0,-788.3933852905396,-85.51290838302961
2448,14/9/2014,3860.0,668.0,-818.9517030519763,-89.27683401108455
2449,15/9/2014,3790.0,661.0,-765.263063184672,-83.75117598452874
2450,16/9/2014,3850.0,667.0,-599.3953100293259,-65.95002808826058
2451,17/9/2014,3850.0,667.0,-313.3381969459357,-35.02044121345777
2452,18/9/2014,4170.0,703.0,78.39837443505266,7.486337615623951
2453,19/9/2014,5310.0,828.0,527.5018877385029,56.31100344393735
2454,20/9/2014,5970.0,899.0,947.3086779546638,102.00806297355926
2455,21/9/2014,6060.0,908.0,1265.4878656040814,136.7437693352894
2456,22/9/2014,6670.0,969.0,1440.4347250907576,156.03733381153296
2457,23/9/2014,6370.0,939.0,1441.8584781175193,156.79429828060546
2458,24/9/2014,5830.0,884.0,1286.7289596144865,140.69463739253897
2459,25/9/2014,5360.0,835.0,1018.3678943926582,112.09595452203762
2460,26/9/2014,5040.0,799.0,693.5172939250061,76.98807418843575
2461,27/9/2014,4720.0,765.0,368.2954524790469,41.565090965461366
2462,28/9/2014,4600.0,751.0,90.80265312881068,11.219068922600052
2463,29/9/2014,4200.0,706.0,-111.30028205519497,-10.788840051022813
2464,30/9/2014,4230.0,709.0,-224.2551312747959,-22.822923254848178
2465,1/10/2014,4180.0,705.0,-260.27642064406643,-26.088955321182617
2466,2/10/2014,4100.0,696.0,-243.3117664825196,-23.357684156613857
2467,3/10/2014,3980.0,682.0,-200.91572553463953,-17.88610683210512
2468,4/10/2014,3560.0,633.0,-155.87693284952041,-12.401412517379786
2469,5/10/2014,3500.0,626.0,-115.46398116400036,-7.8115287506811075
2470,6/10/2014,3740.0,655.0,-87.9303075254609,-5.078449396961025
2471,7/10/2014,3790.0,660.0,-81.02263218467343,-4.979426853091988
2472,8/10/2014,3720.0,652.0,-93.43064739769525,-7.247227950641734
2473,9/10/2014,3450.0,620.0,-119.65994657134185,-11.222132695143406
2474,10/10/2014,3250.0,595.0,-148.90252561942816,-15.579361023622184
2475,11/10/2014,3110.0,577.0,-168.83108644875483,-18.682906466962905
2476,12/10/2014,2860.0,546.0,-169.11404771967358,-19.135123736542564
2477,13/10/2014,2680.0,524.0,-144.0600935861962,-16.22417631924445
2478,14/10/2014,2990.0,562.0,-92.49899103501109,-9.88010106670301
2479,15/10/2014,3160.0,584.0,-28.994858818119763,-1.899496012795803
2480,16/10/2014,3050.0,570.0,30.40235388498378,5.638654906390369
2481,17/10/2014,2930.0,555.0,76.63146806031268,11.566398650948807
2482,18/10/2014,2810.0,540.0,104.36892144644062,15.198551201570712
2483,19/10/2014,2780.0,536.0,109.76190149458266,15.979924094405854
2484,20/10/2014,2490.0,498.0,88.93159157571147,13.299919866383753
2485,21/10/2014,2450.0,494.0,45.442111213783605,7.5214962605857965
2486,22/10/2014,2570.0,509.0,-15.928825896116297,-0.7293598572097943
2487,23/10/2014,2530.0,504.0,-92.31008282680335,-10.995565127555803
2488,24/10/2014,2290.0,472.0,-176.89839787151908,-22.35636632081165
2489,25/10/2014,2110.0,448.0,-258.4279453309613,-33.29618409899346
2490,26/10/2014,1730.0,396.0,-331.05408730876457,-43.02860238022287
2491,27/10/2014,1700.0,392.0,-388.9501746020012,-50.82386693754497
2492,28/10/2014,1980.0,431.0,-435.5991420951552,-57.16710330759705
2493,29/10/2014,1900.0,420.0,-480.7778338822623,-63.35565077148934
2494,30/10/2014,1730.0,395.0,-522.382436318951,-69.11094632022194
2495,31/10/2014,1680.0,388.0,-551.325438809489,-73.16082357578208
2496,1/11/2014,1660.0,386.0,-556.6901763008649,-74.00435214699769
2497,2/11/2014,1780.0,402.0,-526.7499257448715,-70.07752844772409
2498,3/11/2014,1770.0,402.0,-454.4109706414889,-60.41050446404802
2499,4/11/2014,2030.0,437.0,-336.11689637655604,-44.64466363442388
2500,5/11/2014,2110.0,447.0,-179.59246983818286,-23.88394707788408
2501,6/11/2014,2020.0,435.0,5.746047085631922,0.5638441749953724
2502,7/11/2014,2180.0,456.0,207.50648733484937,26.988324632757212
2503,8/11/2014,2860.0,546.0,402.9403839501609,52.439600696209816
2504,9/11/2014,3420.0,615.0,556.7844443638172,72.44898478724264
2505,10/11/2014,3110.0,578.0,643.4200265364075,83.92966294366057
2506,11/11/2014,2920.0,554.0,667.1479577430514,87.35585979483002
2507,12/11/2014,2880.0,549.0,639.2900276999688,84.16220567322145
2508,13/11/2014,2870.0,548.0,573.9664838902135,76.12349384047533
2509,14/11/2014,2760.0,534.0,486.0920990359474,65.05905923478842
2510,15/11/2014,2660.0,520.0,390.88266327266143,52.850937141106904
2511,16/11/2014,2510.0,501.0,300.4934097763104,41.14447767125787
2512,17/11/2014,2370.0,482.0,221.1329597058494,30.744104736910934
2513,18/11/2014,2410.0,488.0,152.88188815761893,21.69170084622915
2514,19/11/2014,2400.0,486.0,90.48345770040393,13.42520039364375
2515,20/11/2014,2220.0,462.0,28.790299460924047,5.354514156862563
2516,21/11/2014,2130.0,450.0,-31.82993313784882,-2.487553136508047
2517,22/11/2014,1900.0,419.0,-90.69355946942143,-10.080260289181405
2518,23/11/2014,1730.0,395.0,-142.03595309109622,-16.766916642165544
2519,24/11/2014,1570.0,373.0,-179.87180839306862,-21.790153882209054
2520,25/11/2014,1550.0,370.0,-200.61260755412866,-24.735564614940884
2521,26/11/2014,1640.0,383.0,-205.68205410997652,-25.810869566358598
2522,27/11/2014,1650.0,385.0,-202.13033816899218,-25.97778225011129
2523,28/11/2014,1610.0,379.0,-196.26491559906964,-26.011262837391072
2524,29/11/2014,1630.0,382.0,-193.435699243073,-26.554464560761335
2525,30/11/2014,1480.0,359.0,-196.5164143047122,-27.885125656393125
2526,1/12/2014,1220.0,318.0,-197.79745827998366,-28.744394154441448
2527,2/12/2014,1120.0,302.0,-187.0327686231585,-27.532031219761226
2528,3/12/2014,1300.0,332.0,-160.40216592711985,-23.66949929598003
2529,4/12/2014,1460.0,356.0,-124.42815191999826,-18.24572919300209
2530,5/12/2014,1460.0,356.0,-86.81308336755983,-12.46193756023612
2531,6/12/2014,1470.0,359.0,-52.25076661827906,-7.085674399642884
2532,7/12/2014,1410.0,349.0,-24.68740795726655,-2.7960413300780247
2533,8/12/2014,1300.0,331.0,-5.89945747710696,0.07616947873289304
2534,9/12/2014,1390.0,345.0,5.341669133501204,1.6992073671308638
2535,10/12/2014,1370.0,343.0,8.076534937888912,1.943727879653759
2536,11/12/2014,1390.0,346.0,6.221107430736527,1.391776254162569
2537,12/12/2014,1370.0,343.0,3.738580105752302,0.6997608201209746
2538,13/12/2014,1310.0,333.0,5.53593074400009,0.7845113382641458
2539,14/12/2014,1250.0,322.0,15.488000405899392,2.2238719963039806
2540,15/12/2014,1230.0,320.0,33.48223306644252,5.031202930922333
2541,16/12/2014,1470.0,357.0,55.86703504443239,8.63369664990896
2542,17/12/2014,1450.0,354.0,71.97980111430785,11.419948037116596
2543,18/12/2014,1340.0,338.0,76.92551654258975,12.558956280836107
2544,19/12/2014,1300.0,332.0,69.73131723139915,11.78197607567607
2545,20/12/2014,1290.0,329.0,49.24042401451945,8.821191193171188
2546,21/12/2014,1260.0,325.0,15.750061166685793,3.7275625217161923
2547,22/12/2014,1190.0,314.0,-28.323872364699657,-3.103379834933523
2548,23/12/2014,1210.0,317.0,-79.95400388476742,-11.160403278037075
2549,24/12/2014,1140.0,305.0,-137.43488615512499,-20.151303401558152
2550,25/12/2014,1060.0,291.0,-193.32180904717154,-28.919476086411585
2551,26/12/2014,973.0,277.0,-237.84523192421307,-35.950045612014975
2552,27/12/2014,1090.0,297.0,-262.9415486903223,-40.04768381997198
2553,28/12/2014,1050.0,291.0,-268.65807982659805,-41.23925282521633
2554,29/12/2014,1020.0,285.0,-259.98829395216603,-40.2709584850347
2555,30/12/2014,1060.0,292.0,-245.19723205334353,-38.248647388199025
2556,31/12/2014,1060.0,292.0,-230.8504935886392,-35.99415808929565
2557,1/1/2015,1150.0,287.0,-219.8330558141177,-33.816183511789575
2558,2/1/2015,1220.0,315.0,-213.5887801777823,-31.51087251487885
2559,3/1/2015,1510.0,360.0,-209.74556636582952,-29.238854068578405
2560,4/1/2015,1550.0,366.0,-208.3223137062885,-27.261195627238944
2561,5/1/2015,1370.0,340.0,-198.21004007084764,-24.261418321319347
2562,6/1/2015,1410.0,345.0,-165.75123868964963,-18.511096278274422
2563,7/1/2015,1430.0,348.0,-109.31678575239489,-9.854307728869427
2564,8/1/2015,1500.0,358.0,-34.526985758331506,0.912788816479031
2565,9/1/2015,1660.0,381.0,41.262931858996964,11.163437485505172
2566,10/1/2015,1890.0,413.0,98.40883510050358,18.267469664364455
2567,11/1/2015,2310.0,467.0,126.1708835536985,21.043667987971617
2568,12/1/2015,2610.0,502.0,122.60641883343439,19.66561597999024
2569,13/1/2015,2470.0,487.0,100.90823370656152,16.26393421580068
2570,14/1/2015,2150.0,447.0,91.68173232364705,14.876109906807805
2571,15/1/2015,1860.0,409.0,126.6683188617159,19.49565500181145
2572,16/1/2015,1600.0,373.0,222.2245203634194,32.00427171267785
2573,17/1/2015,2370.0,473.0,370.9063554005136,51.131599246062834
2574,18/1/2015,2980.0,546.0,524.6941299252599,70.63401483006882
2575,19/1/2015,3000.0,547.0,628.3650591768427,83.55932248148487
2576,20/1/2015,2970.0,544.0,641.3112083737572,84.63992499388078
2577,21/1/2015,2990.0,547.0,539.2973562420314,70.68210000739083
2578,22/1/2015,3020.0,550.0,320.3505168556914,41.39351623414129
2579,23/1/2015,3020.0,550.0,7.863275984089782,-0.5137183294314358
2580,24/1/2015,2070.0,436.0,-347.0251287897778,-48.392301767644234
2581,25/1/2015,1160.0,305.0,-649.4303771159061,-89.8404621927981
2582,26/1/2015,894.0,258.0,-806.8091195296961,-112.06294410463613
2583,27/1/2015,811.0,241.0,-768.4000710692642,-107.6969384989256
2584,28/1/2015,1850.0,404.0,-526.3595040317902,-75.30251547004319
2585,29/1/2015,2880.0,534.0,-141.10271218694675,-23.167375116147756
2586,30/1/2015,3120.0,561.0,290.36746692518165,35.89672156790415
2587,31/1/2015,3140.0,563.0,673.7557833176792,88.933964539491
2588,1/2/2015,3080.0,557.0,928.1539516384257,124.63110103492512
2589,2/2/2015,3070.0,556.0,1002.8203322375075,135.795648772701
2590,3/2/2015,3040.0,552.0,886.2911571536664,120.72952433714715
2591,4/2/2015,3040.0,552.0,609.0497190291339,83.61700473657835
2592,5/2/2015,3060.0,555.0,234.17840979447175,33.16639434416581
2593,6/2/2015,2310.0,466.0,-156.23932705497054,-19.270141715755162
2594,7/2/2015,1550.0,366.0,-465.4220640504101,-60.87892521270841
2595,8/2/2015,1170.0,307.0,-614.8127534382832,-81.12421788615767
2596,9/2/2015,929.0,265.0,-568.6621199924317,-74.93132783721329
2597,10/2/2015,955.0,270.0,-338.4203190948077,-43.53125451538888
2598,11/2/2015,1900.0,411.0,17.829599292104383,5.276460694513435
2599,12/2/2015,2840.0,530.0,395.77321576373254,57.18444426673171
2600,13/2/2015,3000.0,548.0,690.5231480352733,98.16458733747575
2601,14/2/2015,3020.0,550.0,839.8591349986186,119.65342403156805
2602,15/2/2015,3040.0,552.0,818.9980616616883,118.18230496538298
2603,16/2/2015,2380.0,473.0,637.8583604223887,94.87083672528892
2604,17/2/2015,1270.0,322.0,352.0440976798707,56.61538679388104
2605,18/2/2015,908.0,261.0,38.3008165155976,13.046763588105922
2606,19/2/2015,996.0,277.0,-244.84163342994535,-27.90948284857074
2607,20/2/2015,1010.0,279.0,-460.2386501938138,-61.09636082645331
2608,21/2/2015,912.0,262.0,-589.0421763293043,-83.44704790390402
2609,22/2/2015,826.0,245.0,-630.4401477895588,-94.03765549199458
2610,23/2/2015,707.0,218.0,-601.1922546954679,-94.26883009710474
2611,24/2/2015,629.0,200.0,-526.200162403784,-86.67559118393935
2612,25/2/2015,584.0,188.0,-431.86407035098546,-74.37785132966498
2613,26/2/2015,571.0,184.0,-339.6965250981672,-60.34450045215146
2614,27/2/2015,670.0,209.0,-259.593939565392,-46.40034249890441
2615,28/2/2015,835.0,246.0,-195.476579032908,-33.981265561694805
2616,1/3/2015,902.0,260.0,-148.27839273580497,-24.142665076663057
2617,2/3/2015,851.0,250.0,-113.27136832589952,-16.687859272827627
2618,3/3/2015,834.0,246.0,-83.28158845257603,-10.72092177956646
2619,4/3/2015,791.0,237.0,-57.07813119216724,-6.108328137581723
2620,5/3/2015,895.0,259.0,-35.505676221829006,-2.7899190283751647
2621,6/3/2015,939.0,267.0,-21.960798541692856,-1.1640289459509159
2622,7/3/2015,913.0,262.0,-19.41460944283253,-1.4959086867616769
2623,8/3/2015,829.0,245.0,-28.162067685100062,-3.6193972293996404
2624,9/3/2015,845.0,249.0,-42.11897501577812,-6.364533631073111
2625,10/3/2015,880.0,256.0,-55.201221393387,-8.630735619793427
2626,11/3/2015,920.0,264.0,-65.71008633442463,-10.086310377939164
2627,12/3/2015,964.0,272.0,-75.10701895317202,-11.16718171240652
2628,13/3/2015,955.0,270.0,-85.37724976766265,-12.446285334721813
2629,14/3/2015,1020.0,281.0,-96.57125189644454,-14.091644826036612
2630,15/3/2015,1020.0,282.0,-107.34675986750769,-15.904260002132698
2631,16/3/2015,921.0,264.0,-112.87054383839977,-17.011335101282256
2632,17/3/2015,907.0,261.0,-106.43516051945033,-16.148012592379068
2633,18/3/2015,966.0,272.0,-85.09095501728179,-12.683090076660656
2634,19/3/2015,1110.0,296.0,-52.61723003991631,-7.180515324681322
2635,20/3/2015,1350.0,336.0,-17.956761377346183,-1.1452384353695966
2636,21/3/2015,1470.0,353.0,6.308896331214875,3.285736205861711
2637,22/3/2015,1440.0,350.0,11.97304359420447,4.808567020152018
2638,23/3/2015,1270.0,322.0,-2.2967248700712304,3.177726601847641
2639,24/3/2015,1190.0,311.0,-30.380729305554965,-0.6386816992708013
2640,25/3/2015,1230.0,317.0,-65.19904692772148,-5.5684302913047645
2641,26/3/2015,1440.0,350.0,-102.28868168811535,-10.96755498417237
2642,27/3/2015,1620.0,376.0,-138.4107588504863,-16.350070520047062
2643,28/3/2015,1620.0,375.0,-167.5569595624284,-20.759180958114136
2644,29/3/2015,1530.0,363.0,-178.51203918879267,-22.504782809321817
2645,30/3/2015,1380.0,341.0,-161.367586037364,-20.241646100088946
2646,31/3/2015,1370.0,339.0,-110.00837802878533,-13.160939295983926
2647,1/4/2015,1620.0,375.0,-28.586250390166093,-1.9089611623151623
2648,2/4/2015,2070.0,437.0,65.24300238597172,10.985031417737357
2649,3/4/2015,2190.0,452.0,146.1381843055546,22.046846703845176
2650,4/4/2015,2230.0,458.0,198.65304845213484,29.158457510560716
2651,5/4/2015,2290.0,466.0,217.04758620963275,31.555621393119885
2652,6/4/2015,2190.0,453.0,203.13236714011396,29.562451511533588
2653,7/4/2015,2320.0,469.0,167.624522022581,24.608294881174444
2654,8/4/2015,2250.0,460.0,121.73100261828755,18.233642045056214
2655,9/4/2015,2160.0,449.0,84.11169861871205,12.882758598347198
2656,10/4/2015,2160.0,448.0,69.9652453868408,10.434888853661047
2657,11/4/2015,2290.0,464.0,83.26692188399174,11.323147849863492
2658,12/4/2015,2300.0,466.0,118.7907577640331,14.953088022948211
2659,13/4/2015,2330.0,470.0,170.06738087736153,20.68808782252195
2660,14/4/2015,2610.0,503.0,224.73541547676342,27.082929235740924
2661,15/4/2015,2680.0,511.0,263.1311150615681,31.781888849039955
2662,16/4/2015,2670.0,509.0,272.2281959877755,33.08367073917787
2663,17/4/2015,2530.0,493.0,247.89204352077465,30.37542204252552
2664,18/4/2015,2530.0,494.0,197.06651388436373,24.410201161594987
2665,19/4/2015,2440.0,482.0,129.5045693246638,16.357651124862752
2666,20/4/2015,2250.0,460.0,58.95128966957976,7.9515536499572415
2667,21/4/2015,2220.0,457.0,-1.7192932342695855,0.7274585180422277
2668,22/4/2015,2280.0,464.0,-49.70504344772497,-5.052102349678606
2669,23/4/2015,2320.0,469.0,-91.13715255527423,-10.23045622610089
2670,24/4/2015,2170.0,449.0,-132.8817979818316,-15.63596133683955
2671,25/4/2015,2140.0,446.0,-176.1746592173438,-21.33588486386202
2672,26/4/2015,2410.0,479.0,-222.70754645468656,-27.45590575301732
2673,27/4/2015,2330.0,469.0,-277.78282034278317,-34.48532760585967
2674,28/4/2015,1860.0,408.0,-335.1549447553925,-41.59348574359689
2675,29/4/2015,1630.0,377.0,-373.16750591125475,-46.062150068950196
2676,30/4/2015,2140.0,445.0,-376.81449986952026,-46.03330624660314
2677,1/5/2015,2410.0,480.0,-353.49136461101006,-42.5272041945039
2678,2/5/2015,2230.0,458.0,-309.4763285300843,-36.437733457331454
2679,3/5/2015,2250.0,460.0,-243.10202345333028,-27.70137283996723
2680,4/5/2015,2320.0,469.0,-161.18287063700708,-17.229776114235257
2681,5/5/2015,2580.0,499.0,-74.84621960389832,-6.4563952382505
2682,6/5/2015,2770.0,522.0,0.7459144441039811,2.8386827263383703
2683,7/5/2015,2930.0,540.0,53.14678377069589,9.208301331310647
2684,8/5/2015,2970.0,544.0,76.01632072691575,11.99776889027726
2685,9/5/2015,2950.0,542.0,71.37527212469595,11.50331045287949
2686,10/5/2015,2920.0,539.0,47.48610757851705,8.734825596599253
2687,11/5/2015,2910.0,538.0,15.027084241876373,4.965941716168882
2688,12/5/2015,3110.0,560.0,-15.161608973603371,1.4534924907681175
2689,13/5/2015,3250.0,575.0,-36.39306311865028,-1.002093535359954
2690,14/5/2015,3160.0,565.0,-45.18265552027746,-2.1158923991724747
2691,15/5/2015,3040.0,552.0,-34.828989527949474,-1.2804678758987977
2692,16/5/2015,3250.0,575.0,0.9522627592569961,2.090256721753844
2693,17/5/2015,3600.0,610.0,57.294022788640355,7.397103955975336
2694,18/5/2015,3510.0,601.0,126.12599112924477,13.90297670964384
2695,19/5/2015,3540.0,604.0,210.36549601035955,22.07288707966548
2696,20/5/2015,3770.0,627.0,308.6232981628935,31.95412591815002
2697,21/5/2015,3920.0,642.0,405.20996240259313,41.75823692881398
2698,22/5/2015,3970.0,647.0,485.15863810524297,49.82596406157419
2699,23/5/2015,4100.0,660.0,538.282409642457,55.13323458030107
2700,24/5/2015,4050.0,655.0,553.6069016899581,56.57972939221172
2701,25/5/2015,3940.0,644.0,528.8218763966099,53.97897516435386
2702,26/5/2015,4040.0,654.0,467.549581558298,47.73647204304833
2703,27/5/2015,3970.0,647.0,374.2212011660326,38.3861369965243
2704,28/5/2015,3730.0,623.0,259.4532516174315,26.91655493539451
2705,29/5/2015,3560.0,606.0,140.43124967160963,14.950584099059823
2706,30/5/2015,3570.0,607.0,35.04434442214996,4.315463373521641
2707,31/5/2015,3380.0,588.0,-44.03717342998425,-3.550250881491481
2708,1/6/2015,2800.0,525.0,-84.71223301704589,-7.32788492378908
2709,2/6/2015,2980.0,545.0,-75.1782127439484,-5.813726165363258
2710,3/6/2015,3340.0,584.0,-28.89377429789812,-0.40734946216266854
2711,4/6/2015,3290.0,579.0,29.485143947375537,6.227980143044617
2712,5/6/2015,3300.0,580.0,82.87842716889661,12.171281591138715
